id,observed_on,user_id,latitude,longitude,place_county_name,scientific_name,taxon_id,taxon_family_name
15238748,2018-08-08,96278,32.3381783333,-110.9789416667,Pima,Asterocampa leilia,148793,Nymphalidae
15238781,2018-08-08,96278,32.3382916667,-110.9789116667,Pima,Danaus gilippus,51743,Nymphalidae
15238817,2018-08-08,96278,32.3382916667,-110.97895,Pima,Libytheana carinenta,58561,Nymphalidae
15239124,2018-08-08,96278,32.3396133333,-110.981545,Pima,Danaus gilippus,51743,Nymphalidae
15353356,2018-08-12,44738,32.2350772,-110.852733,Pima,Danaus plexippus,48662,Nymphalidae
15353523,2018-08-04,44738,32.23492459,-110.8526588,Pima,Danaus plexippus,48662,Nymphalidae
15381251,2018-08-12,96278,32.3384083333,-110.9788583333,Pima,Euptoieta claudia,68244,Nymphalidae
15381263,2018-08-12,96278,32.3384133333,-110.978875,Pima,Phoebis sennae,48550,Pieridae
15728176,2018-08-20,331840,32.3383331299,-110.9788894653,Pima,Asterocampa leilia,148793,Nymphalidae
15818995,2018-08-23,23696,32.339302063,-110.9818496704,Pima,Danaus gilippus,51743,Nymphalidae
15866979,2018-08-24,332438,32.2328361493,-110.9003210514,Pima,Libytheana carinenta,58561,Nymphalidae
15882304,2018-08-25,332438,32.2329092212,-110.9003980179,Pima,Pyrisitia proterpia,144187,Pieridae
15885601,2018-08-25,332438,32.2328342451,-110.900402628,Pima,Strymon melinus,50931,Lycaenidae
15895646,2018-08-25,331840,32.3386116028,-110.9794464111,Pima,Libytheana carinenta,58561,Nymphalidae
15965148,2018-08-27,332438,32.2328814,-110.9003226,Pima,Dymasia dymas,68249,Nymphalidae
16073229,2018-08-30,904914,32.2283439636,-110.9579315186,Pima,Danaus gilippus,51743,Nymphalidae
16154105,2018-09-02,76726,32.2330914397,-110.9146980662,Pima,Libytheana carinenta,58561,Nymphalidae
16174584,2018-09-03,142185,32.2528385738,-110.9521571919,Pima,Phoebis sennae,48550,Pieridae
16343082,2018-09-06,758510,32.2325513069,-110.9745812416,Pima,Asterocampa celtis,68264,Nymphalidae
16357400,2018-09-09,332438,32.2328814,-110.9003226,Pima,Danaus gilippus,51743,Nymphalidae
16357425,2018-09-09,332438,32.2328814,-110.9003226,Pima,Strymon melinus,50931,Lycaenidae
16412003,2018-09-10,63638,32.2282404593,-110.9663889092,Pima,Danaus gilippus,51743,Nymphalidae
16451204,2018-09-12,1091186,32.2112724698,-110.9378984851,Pima,Danaus gilippus,51743,Nymphalidae
16462478,2018-09-12,332438,32.2328814,-110.9003226,Pima,Apodemia palmerii,214020,Riodinidae
16486277,2018-09-13,1091186,32.2112042527,-110.9377097402,Pima,Danaus plexippus,48662,Nymphalidae
16513966,2018-09-12,579856,32.2305013905,-110.9522473812,Pima,Battus philenor,49972,Papilionidae
16532239,2018-09-14,332438,32.2328416212,-110.9003641551,Pima,Calephelis arizonensis,182712,Riodinidae
16577551,2018-09-15,332438,32.2328814,-110.9003226,Pima,Chlosyne lacinia,68240,Nymphalidae
16786670,2018-09-21,2873,32.2348746,-110.9719928,Pima,Agraulis vanillae,49150,Nymphalidae
16877757,2018-09-22,332438,32.2328814,-110.9003226,Pima,Brephidium exilis,53843,Lycaenidae
16955739,2018-09-15,284685,32.2255033333,-110.9326783333,Pima,Libytheana carinenta,58561,Nymphalidae
17030090,2018-09-29,572152,32.2249504184,-110.9531274665,Pima,Libytheana carinenta,58561,Nymphalidae
17069707,2018-09-30,8352,32.2465783333,-110.9288783333,Pima,Papilio rumiko,509627,Papilionidae
17301836,2018-10-07,1118864,32.2633015411,-110.9686802701,Pima,Strymon melinus,50931,Lycaenidae
17361185,2018-10-09,904914,32.2312736511,-110.9509887695,Pima,Libytheana carinenta,58561,Nymphalidae
17440912,2018-10-12,904914,32.23090117,-110.95294866,Pima,Libytheana carinenta,58561,Nymphalidae
17441748,2018-10-12,1273722,32.230555,-110.95202,Pima,Danaus plexippus,48662,Nymphalidae
17536516,2018-10-15,1264441,32.2370709615,-110.9568833658,Pima,Danaus gilippus,51743,Nymphalidae
17551435,2018-10-12,1273795,32.2305409564,-110.9520157893,Pima,Danaus plexippus,48662,Nymphalidae
17583044,2018-10-16,776547,32.248603186,-110.9084425494,Pima,Agraulis vanillae,49150,Nymphalidae
17622272,2018-10-12,1273712,32.23048,-110.9519583333,Pima,Danaus plexippus,48662,Nymphalidae
17652183,2018-10-12,1189161,32.2304763794,-110.9519348145,Pima,Danaus plexippus,48662,Nymphalidae
17658076,2018-10-19,332438,32.2328814,-110.9003226,Pima,Euptoieta claudia,68244,Nymphalidae
17678609,2018-10-18,758510,32.2326008359,-110.974797803,Pima,Brephidium exilis,53843,Lycaenidae
17703484,2018-08-25,332438,32.2328814,-110.9003226,Pima,Phoebis sennae,48550,Pieridae
17759865,2018-10-19,332438,32.2328814,-110.9003226,Pima,Texola perse,520375,Nymphalidae
17796248,2018-10-15,44738,32.2349609284,-110.852733106,Pima,Danaus plexippus,48662,Nymphalidae
17796249,2018-10-15,44738,32.2349275774,-110.8527384704,Pima,Danaus plexippus,48662,Nymphalidae
17807608,2018-10-24,1273752,32.2318649292,-110.9538421631,Pima,Leptotes marina,59152,Lycaenidae
17894507,2018-10-27,39957,32.3402846452,-110.9652310715,Pima,Libytheana carinenta,58561,Nymphalidae
17920343,2018-10-28,518443,32.2404568317,-110.9364660178,Pima,Papilio rumiko,509627,Papilionidae
17937076,2018-10-29,579856,32.2305050775,-110.9522976726,Pima,Danaus plexippus,48662,Nymphalidae
18039201,2018-11-02,572152,32.2233314514,-110.9527740479,Pima,Brephidium exilis,53843,Lycaenidae
18040783,2018-11-02,332438,32.2328814,-110.9003226,Pima,Asterocampa celtis,68264,Nymphalidae
18068649,2018-11-03,572152,32.2234344482,-110.9530410767,Pima,Danaus gilippus,51743,Nymphalidae
18105821,2018-11-04,284685,32.2253716667,-110.9326466667,Pima,Danaus gilippus,51743,Nymphalidae
18150323,2018-08-03,44738,32.2350862,-110.8527302,Pima,Danaus plexippus,48662,Nymphalidae
18266810,2018-11-08,1626,32.26217,-111.0314638333,Pima,Danaus plexippus,48662,Nymphalidae
18283818,2018-11-08,378974,32.3393166667,-110.9817966667,Pima,Danaus gilippus,51743,Nymphalidae
18385492,2018-11-13,1273789,32.2307588105,-110.9501847195,Pima,Chlosyne lacinia,68240,Nymphalidae
18416000,2018-11-15,332438,32.2328814,-110.9003226,Pima,Nathalis iole,51773,Pieridae
18420017,2018-11-15,649679,32.3392533333,-111.0138027833,Pima,Atlides halesus,59128,Lycaenidae
18482403,2018-11-18,1159055,32.24258262,-110.92180244,Pima,Danaus plexippus,48662,Nymphalidae
18491904,2018-11-18,332438,32.2328425204,-110.9003377759,Pima,Erynnis funeralis,59188,Hesperiidae
18601493,2018-11-24,614085,32.339295,-110.9818033333,Pima,Danaus gilippus,51743,Nymphalidae
18668209,2017-02-16,1626,32.2620391166,-111.0311133576,Pima,Danaus plexippus,48662,Nymphalidae
18689033,2018-11-10,1273696,32.2465705918,-110.9589946457,Pima,Papilio rumiko,509627,Papilionidae
18724502,2018-11-29,1159055,32.2210109131,-110.9687188268,Pima,Danaus gilippus,51743,Nymphalidae
18758418,2018-10-12,1324169,32.2299150173,-110.9527060517,Pima,Danaus plexippus,48662,Nymphalidae
18765518,2018-11-03,1375082,32.23147673,-110.95379874,Pima,Papilio rumiko,509627,Papilionidae
18779763,2018-12-02,63638,32.2266730015,-110.9491679539,Pima,Danaus plexippus,48662,Nymphalidae
18849142,2018-12-01,1380715,32.2351501941,-110.957709133,Pima,Vanessa cardui,48548,Nymphalidae
18904287,2018-12-08,332438,32.2328814,-110.9003226,Pima,Zerene cesonia,129362,Pieridae
18981793,2018-12-03,1273752,32.242023468,-110.9534759521,Pima,Libytheana carinenta,58561,Nymphalidae
19005832,2016-08-21,5158,32.2308006,-110.9184145,Pima,Leptotes marina,59152,Lycaenidae
19055058,2018-12-16,8352,32.2465583333,-110.9288866667,Pima,Papilio rumiko,509627,Papilionidae
19074464,2018-12-17,332438,32.2328814,-110.9003226,Pima,Danaus plexippus,48662,Nymphalidae
19188723,2018-12-23,577059,32.2785769168,-111.0221440131,Pima,Abaeis nicippe,81727,Pieridae
19204347,2018-12-23,232380,32.3394300322,-110.9819234175,Pima,Danaus gilippus,51743,Nymphalidae
19220302,2018-12-25,332438,32.3493538683,-110.9796815908,Pima,Phoebis sennae,48550,Pieridae
19322074,2017-03-26,1376373,32.248523,-110.908785,Pima,Anthanassa texana,132339,Nymphalidae
19335078,2018-12-31,8352,32.2464966667,-110.9291166667,Pima,Papilio rumiko,509627,Papilionidae
19455618,2019-01-05,1057719,32.2951699503,-110.9795838887,Pima,Danaus plexippus,48662,Nymphalidae
19812547,2019-01-21,770371,32.2481764945,-110.9080908925,Pima,Danaus gilippus,51743,Nymphalidae
19812549,2019-01-21,770371,32.2480064654,-110.9079889686,Pima,Libytheana carinenta,58561,Nymphalidae
19812550,2019-01-21,770371,32.2481730003,-110.9081257612,Pima,Abaeis nicippe,81727,Pieridae
19866839,2019-01-25,232369,32.2304418,-110.9521365,Pima,Danaus plexippus,48662,Nymphalidae
19937973,2019-01-28,20265,32.2270034918,-111.0148901913,Pima,Nathalis iole,51773,Pieridae
19937991,2019-01-28,20265,32.2269155795,-111.0155935237,Pima,Vanessa cardui,48548,Nymphalidae
20242336,2019-02-08,1356621,32.2304725647,-110.9518585205,Pima,Danaus gilippus,51743,Nymphalidae
20295332,2019-02-11,332438,32.2328814,-110.9003226,Pima,Zerene cesonia,129362,Pieridae
20332170,2019-02-13,758510,32.2795581036,-111.024502036,Pima,Abaeis nicippe,81727,Pieridae
20522421,2019-02-20,1347729,32.3393396198,-110.9821332058,Pima,Agraulis vanillae,49150,Nymphalidae
20767084,2019-02-25,20265,32.2269724926,-111.0128357478,Pima,Libytheana carinenta,58561,Nymphalidae
20862534,2019-03-01,237362,32.2482516667,-110.9083233333,Pima,Danaus gilippus,51743,Nymphalidae
20862551,2019-03-01,237362,32.2481816667,-110.9086066667,Pima,Danaus plexippus,48662,Nymphalidae
21102259,2019-03-09,1140920,32.2332572937,-110.9931640625,Pima,Anthanassa texana,132339,Nymphalidae
21237743,2019-03-14,758510,32.2325558113,-110.9764763782,Pima,Burnsius albescens,1038405,Hesperiidae
21241447,2019-03-14,758510,32.2326352252,-110.9747114847,Pima,Copaeodes aurantiaca,129415,Hesperiidae
21302570,2019-03-16,758510,32.2316816429,-110.9731620622,Pima,Papilio polyxenes,58523,Papilionidae
21329899,2019-03-17,758510,32.2323250037,-110.9747393506,Pima,Lerodea eufala,59195,Hesperiidae
21331754,2019-03-17,278739,32.2147866667,-110.9640666667,Pima,Pontia protodice,59119,Pieridae
21336188,2019-03-17,284685,32.2254416667,-110.9325716667,Pima,Nathalis iole,51773,Pieridae
21399534,2019-03-19,758510,32.2514914298,-110.8519378366,Pima,Vanessa virginiensis,48549,Nymphalidae
21399569,2019-03-19,758510,32.2519141746,-110.8531916203,Pima,Vanessa cardui,48548,Nymphalidae
21407320,2019-03-19,296672,32.2436,-110.9505,Pima,Battus philenor,49972,Papilionidae
21410599,2019-03-19,758510,32.2514291261,-110.851773907,Pima,Lerodea eufala,59195,Hesperiidae
21520024,2019-03-23,767026,32.238697052,-110.8648986816,Pima,Pontia protodice,59119,Pieridae
21568185,2019-03-24,275891,32.2794495301,-111.0261251987,Pima,Lerodea eufala,59195,Hesperiidae
21568195,2019-03-24,275891,32.2782247838,-111.0212162252,Pima,Libytheana carinenta,58561,Nymphalidae
21601396,2019-03-25,20265,32.2275075821,-111.0146211132,Pima,Burnsius albescens,1038405,Hesperiidae
21678741,2019-03-24,80984,32.2784522633,-111.0222637606,Pima,Libytheana carinenta,58561,Nymphalidae
21678770,2019-03-24,80984,32.2787085147,-111.0221081427,Pima,Brephidium exilis,53843,Lycaenidae
21706421,2019-03-27,758510,32.2326354214,-110.9747229763,Pima,Texola perse,520375,Nymphalidae
21712813,2019-03-25,44738,32.2482579722,-110.9093069722,Pima,Anthanassa texana,132339,Nymphalidae
21720167,2019-03-28,758510,32.2317500667,-110.9767153183,Pima,Brephidium exilis,53843,Lycaenidae
21739272,2019-03-29,831224,32.2304383333,-110.9521716667,Pima,Danaus gilippus,51743,Nymphalidae
21842663,2019-03-31,1112392,32.2782476908,-111.0245959132,Pima,Brephidium exilis,53843,Lycaenidae
22160318,2019-04-07,332438,32.2328345642,-110.9003578554,Pima,Callophrys gryneus siva,234705,Lycaenidae
22211789,2019-04-08,232369,32.2305610912,-110.9520876168,Pima,Danaus plexippus,48662,Nymphalidae
22224396,2019-04-08,20265,32.2326517108,-111.0146850087,Pima,Pontia protodice,59119,Pieridae
22364567,2019-04-05,254546,32.2103201,-110.9190782,Pima,Papilio rumiko,509627,Papilionidae
22444045,2019-04-13,332438,32.2328489735,-110.9003512199,Pima,Callophrys gryneus siva,234705,Lycaenidae
22444157,2019-04-13,332438,32.2328322348,-110.9003589946,Pima,Dymasia dymas,68249,Nymphalidae
22444205,2019-04-13,332438,32.2328183151,-110.9003668809,Pima,Dymasia dymas,68249,Nymphalidae
22444277,2019-04-13,332438,32.2328092393,-110.900348521,Pima,Lerodea eufala,59195,Hesperiidae
22766970,2019-04-20,332438,32.2328814,-110.9003226,Pima,Papilio rumiko,509627,Papilionidae
22767634,2019-04-20,332438,32.2328814,-110.9003226,Pima,Abaeis nicippe,81727,Pieridae
22768701,2019-04-20,332438,32.2328814,-110.9003226,Pima,Pontia protodice,59119,Pieridae
22829018,2019-03-16,333466,32.2177711,-110.8839075,Pima,Echinargus isola,118914,Lycaenidae
23090131,2019-04-25,264009,32.279348414,-111.0217219036,Pima,Papilio polyxenes,58523,Papilionidae
23090396,2019-04-25,264009,32.279012238200004,-111.0225071903,Pima,Papilio polyxenes,58523,Papilionidae
23148847,2019-04-26,512993,32.2283764487,-110.9545045351,Pima,Papilio rumiko,509627,Papilionidae
23222603,2019-04-26,332438,32.2328814,-110.9003226,Pima,Icaricia lupini,117360,Lycaenidae
23826234,2019-04-26,333466,32.2177711,-110.8839075,Pima,Ministrymon leda,225163,Lycaenidae
24088690,2019-04-29,315803,32.3408916667,-110.9682166667,Pima,Pontia protodice,59119,Pieridae
24088828,2019-04-29,315803,32.3404116667,-110.9701216667,Pima,Pontia protodice,59119,Pieridae
24097113,2019-04-29,315803,32.3409166667,-110.9688116667,Pima,Leptotes marina,59152,Lycaenidae
24143287,2019-04-29,315803,32.3426783333,-110.9674133333,Pima,Nathalis iole,51773,Pieridae
24319822,2019-05-01,20265,32.227030087,-110.8545250477,Pima,Papilio rumiko,509627,Papilionidae
24319823,2019-05-01,20265,32.2270192572,-110.8545116471,Pima,Papilio rumiko,509627,Papilionidae
24385559,2019-05-02,70923,32.3422186057,-110.9648698873,Pima,Asterocampa leilia,148793,Nymphalidae
24473035,2019-05-02,332438,32.2328814,-110.9003226,Pima,Staphylus ceos,132077,Hesperiidae
24473838,2019-05-02,332438,32.2328814,-110.9003226,Pima,Leptotes marina,59152,Lycaenidae
24474758,2019-02-26,5813,32.2226066,-110.9747108,Pima,Pontia protodice,59119,Pieridae
24648872,2019-05-05,332438,32.2328748135,-110.9003362433,Pima,Texola perse,520375,Nymphalidae
24648993,2019-05-05,332438,32.2328692396,-110.9004140274,Pima,Ministrymon leda,225163,Lycaenidae
25081015,2019-05-10,267826,32.2098288506,-110.9838868911,Pima,Battus philenor,49972,Papilionidae
25083384,2019-05-13,278739,32.2302168379,-110.9134302014,Pima,Papilio polyxenes,58523,Papilionidae
25200282,2019-05-15,332438,32.2328814,-110.9003226,Pima,Asterocampa celtis antonia,234513,Nymphalidae
25200372,2019-05-15,332438,32.2328814,-110.9003226,Pima,Icaricia lupini,117360,Lycaenidae
25353983,2019-05-18,1626,32.2622045983,-111.0310704414,Pima,Leptotes marina,59152,Lycaenidae
25515285,2019-05-21,1626,32.2635916667,-111.0291083333,Pima,Asterocampa leilia,148793,Nymphalidae
25522344,2019-05-20,1626,32.2619959318,-111.0310489857,Pima,Leptotes marina,59152,Lycaenidae
25741803,2019-05-25,278739,32.230147075,-110.9133439946,Pima,Papilio polyxenes,58523,Papilionidae
25948270,2019-05-11,306180,32.2485317296,-110.9087848663,Pima,Anthanassa texana,132339,Nymphalidae
26092824,2019-05-30,402241,32.2324981689,-110.9730529785,Pima,Leptotes marina,59152,Lycaenidae
26452887,2019-06-05,16460,32.22427405,-110.97438992,Pima,Papilio rumiko,509627,Papilionidae
26458497,2019-06-05,1409698,32.2289916667,-110.9269116667,Pima,Danaus plexippus,48662,Nymphalidae
26569204,2019-06-07,332438,32.2328529103,-110.9003444408,Pima,Polygonia interrogationis,58579,Nymphalidae
26729580,2019-05-11,65966,32.2781872968,-111.0235788799,Pima,Anthanassa texana,132339,Nymphalidae
27266361,2019-06-08,1128542,32.2481502124,-110.9092912281,Pima,Pieris rapae,55626,Pieridae
27419473,2019-06-21,1723192,32.2196238891,-110.9480218962,Pima,Papilio rumiko,509627,Papilionidae
27455946,2018-08-21,44738,32.2335611065,-110.8506589946,Pima,Danaus plexippus,48662,Nymphalidae
27566669,2019-06-08,1128542,32.2484698974,-110.9090746691,Pima,Danaus plexippus,48662,Nymphalidae
27815480,2019-06-28,332438,32.2328482836,-110.9003940914,Pima,Lerodea arabus,223527,Hesperiidae
28616849,2017-04-08,1011427,32.2312765,-110.9665439,Pima,Agraulis vanillae,49150,Nymphalidae
28616850,2017-04-08,1011427,32.231277,-110.966544,Pima,Agraulis vanillae,49150,Nymphalidae
28626781,2019-07-11,236796,32.2315116667,-110.9669883333,Pima,Calephelis nemesis,129363,Riodinidae
28694014,2019-07-12,332438,32.2328034495,-110.9003288596,Pima,Euptoieta claudia,68244,Nymphalidae
29089657,2019-07-17,864224,32.3395736,-110.9817651,Pima,Danaus gilippus,51743,Nymphalidae
29089667,2019-07-17,864224,32.3395736,-110.9817651,Pima,Papilio polyxenes,58523,Papilionidae
29089668,2019-07-17,864224,32.3395736,-110.9817651,Pima,Battus philenor,49972,Papilionidae
29089669,2019-07-17,864224,32.3395736,-110.9817651,Pima,Danaus plexippus,48662,Nymphalidae
29318420,2019-07-22,332438,32.2328515956,-110.9003870376,Pima,Echinargus isola,118914,Lycaenidae
29550163,2019-07-25,1790947,32.248400247,-110.9088888618,Pima,Danaus plexippus,48662,Nymphalidae
29646115,2019-07-27,2054871,32.3379871493,-110.9787665357,Pima,Zerene cesonia,129362,Pieridae
29672441,2019-07-21,2031829,32.339440195,-110.9815906253,Pima,Danaus plexippus,48662,Nymphalidae
29690208,2019-07-14,2031829,32.339440195,-110.9815906253,Pima,Calephelis nemesis,129363,Riodinidae
29690209,2019-07-14,2031829,32.339440195,-110.9815906253,Pima,Colias eurytheme,58532,Pieridae
29690210,2019-07-07,2031829,32.339440195,-110.9815906253,Pima,Pontia protodice,59119,Pieridae
29690558,2019-06-12,2031829,32.339440195,-110.9815906253,Pima,Danaus gilippus,51743,Nymphalidae
29690566,2019-05-31,2031829,32.339440195,-110.9815906253,Pima,Asterocampa celtis,68264,Nymphalidae
29690673,2019-05-22,2031829,32.339440195,-110.9815906253,Pima,Danaus plexippus,48662,Nymphalidae
29691682,2019-04-07,2031829,32.339440195,-110.9815906253,Pima,Atlides halesus,59128,Lycaenidae
29691686,2019-03-24,2031829,32.339440195,-110.9815906253,Pima,Burnsius albescens,1038405,Hesperiidae
29691687,2019-03-17,2031829,32.339440195,-110.9815906253,Pima,Atlides halesus,59128,Lycaenidae
29691688,2019-02-24,2031829,32.339440195,-110.9815906253,Pima,Danaus plexippus,48662,Nymphalidae
29691802,2019-02-17,2031829,32.339440195,-110.9815906253,Pima,Danaus plexippus,48662,Nymphalidae
29691803,2019-02-17,2031829,32.339440195,-110.9815906253,Pima,Danaus plexippus,48662,Nymphalidae
29691804,2019-02-10,2031829,32.339440195,-110.9815906253,Pima,Danaus plexippus,48662,Nymphalidae
29691805,2019-02-10,2031829,32.339440195,-110.9815906253,Pima,Danaus plexippus,48662,Nymphalidae
29691807,2018-12-30,2031829,32.339440195,-110.9815906253,Pima,Battus philenor,49972,Papilionidae
29722855,2018-11-05,2031829,32.339440195,-110.9815906253,Pima,Danaus plexippus,48662,Nymphalidae
29722856,2018-10-19,2031829,32.339440195,-110.9815906253,Pima,Systasea zampa,204771,Hesperiidae
30066827,2019-08-02,442615,32.2484075033,-110.908912319,Pima,Vanessa cardui,48548,Nymphalidae
30066829,2019-08-02,442615,32.2484075033,-110.908912319,Pima,Danaus plexippus,48662,Nymphalidae
30067028,2019-08-02,442615,32.2483069814,-110.9082625539,Pima,Danaus gilippus,51743,Nymphalidae
30067120,2019-08-02,442615,32.2482505037,-110.9083114119,Pima,Hylephila phyleus,50340,Hesperiidae
30067121,2019-08-02,442615,32.2482505037,-110.9083114119,Pima,Strymon melinus,50931,Lycaenidae
30067122,2019-08-02,442615,32.2482505037,-110.9083114119,Pima,Copaeodes aurantiaca,129415,Hesperiidae
30067124,2019-08-02,442615,32.2482505037,-110.9083114119,Pima,Leptotes marina,59152,Lycaenidae
30084862,2019-07-25,1790947,32.2483159135,-110.9091395524,Pima,Papilio rumiko,509627,Papilionidae
30084968,2019-07-25,1790947,32.2483703565,-110.9090859082,Pima,Vanessa cardui,48548,Nymphalidae
30134419,2019-08-03,2031829,32.339259,-110.98173,Pima,Danaus plexippus,48662,Nymphalidae
30199550,2019-08-04,442615,32.2482945226,-110.908597128,Pima,Papilio rumiko,509627,Papilionidae
30199552,2019-08-04,442615,32.2482945226,-110.908597128,Pima,Ministrymon leda,225163,Lycaenidae
30199951,2019-08-04,442615,32.2485145631,-110.9078514739,Pima,Anthanassa texana,132339,Nymphalidae
30199955,2019-08-04,442615,32.2485145631,-110.9078514739,Pima,Hemiargus ceraunus,69940,Lycaenidae
30250668,2019-08-03,994387,32.2788038042,-111.0218007154,Pima,Hylephila phyleus,50340,Hesperiidae
30278858,2019-08-05,1057719,32.2954344847,-110.979282466,Pima,Danaus gilippus,51743,Nymphalidae
30513832,2019-08-09,495442,32.27886952,-111.0223174095,Pima,Brephidium exilis,53843,Lycaenidae
30637763,2019-08-11,442615,32.2786295967,-111.0272854975,Pima,Brephidium exilis,53843,Lycaenidae
30637765,2019-08-11,442615,32.2792788662,-111.0217162258,Pima,Danaus gilippus,51743,Nymphalidae
30637772,2019-08-11,442615,32.2792788662,-111.0217162258,Pima,Brephidium exilis,53843,Lycaenidae
30710927,2019-08-11,481399,32.2792620153,-111.0208452735,Pima,Danaus gilippus,51743,Nymphalidae
30988323,2019-08-17,114140,32.2927506061,-111.0262356397,Pima,Danaus gilippus,51743,Nymphalidae
31029155,2019-08-17,20265,32.2218072235,-110.9824782496,Pima,Danaus gilippus,51743,Nymphalidae
31070396,2019-08-18,332438,32.2328814,-110.9003226,Pima,Colias eurytheme,58532,Pieridae
31077935,2019-07-25,1148121,32.248523,-110.908785,Pima,Danaus gilippus,51743,Nymphalidae
31094234,2019-08-18,442615,32.2792511353,-111.021666941,Pima,Hemiargus ceraunus,69940,Lycaenidae
31094243,2019-08-18,442615,32.2792511353,-111.021666941,Pima,Danaus gilippus,51743,Nymphalidae
31094244,2019-08-18,442615,32.2792511353,-111.021666941,Pima,Hylephila phyleus,50340,Hesperiidae
31203764,2019-08-20,2031829,32.339440195,-110.9815906253,Pima,Danaus gilippus,51743,Nymphalidae
31262160,2019-08-21,442615,32.2483943001,-110.9090808122,Pima,Strymon melinus,50931,Lycaenidae
31262163,2019-08-21,442615,32.2483943001,-110.9090808122,Pima,Phoebis sennae,48550,Pieridae
31262165,2019-08-21,442615,32.2483943001,-110.9090808122,Pima,Danaus plexippus,48662,Nymphalidae
31262168,2019-08-21,442615,32.2484117561,-110.9080539807,Pima,Hemiargus ceraunus,69940,Lycaenidae
31262169,2019-08-21,442615,32.2484117561,-110.9080539807,Pima,Agraulis vanillae,49150,Nymphalidae
31262180,2019-08-21,442615,32.2481042026,-110.9089784967,Pima,Papilio pallas bajaensis,509643,Papilionidae
31401129,2019-08-24,1057719,32.2241072451,-110.8472652907,Pima,Danaus gilippus,51743,Nymphalidae
31439841,2019-08-24,2031829,32.340691,-110.981122,Pima,Danaus plexippus,48662,Nymphalidae
32116345,2019-08-26,2212957,32.2304383333,-110.9504783333,Pima,Hylephila phyleus,50340,Hesperiidae
32138271,2019-09-04,2212957,32.2321583333,-110.95372,Pima,Battus philenor,49972,Papilionidae
32138363,2019-09-04,2212957,32.231966666700004,-110.9539716667,Pima,Vanessa cardui,48548,Nymphalidae
32184446,2019-09-05,2212884,32.231545,-110.95568,Pima,Hylephila phyleus,50340,Hesperiidae
32238551,2019-09-06,2213402,32.233362,-110.955833,Pima,Papilio rumiko,509627,Papilionidae
32302310,2019-09-07,2031829,32.339440195,-110.9815906253,Pima,Danaus plexippus,48662,Nymphalidae
32314394,2019-08-19,284685,32.2257166667,-110.9325866667,Pima,Danaus plexippus,48662,Nymphalidae
32379804,2019-09-06,2212890,32.2453638217,-110.9262694539,Pima,Papilio rumiko,509627,Papilionidae
32435885,2019-09-04,2212959,32.23192,-110.95382,Pima,Vanessa cardui,48548,Nymphalidae
32512906,2019-09-10,758510,32.2328431143,-110.9744724447,Pima,Dymasia dymas,68249,Nymphalidae
32597056,2019-09-12,2229968,32.3393752953,-110.98187875,Pima,Apodemia palmerii,214020,Riodinidae
32624828,2019-09-12,2031829,32.339440195,-110.9815906253,Pima,Apodemia palmerii,214020,Riodinidae
32646010,2019-09-11,2212895,32.2325630188,-110.9495849609,Pima,Danaus gilippus,51743,Nymphalidae
32677253,2019-09-11,2213153,32.2332974685,-110.9503304588,Pima,Danaus gilippus,51743,Nymphalidae
32779458,2019-09-15,2031829,32.339440195,-110.9815906253,Pima,Burnsius albescens,1038405,Hesperiidae
32790451,2019-09-15,2212953,32.229175,-110.9577866667,Pima,Papilio rumiko,509627,Papilionidae
32803312,2019-09-12,2263024,32.2307317321,-110.9539586423,Pima,Danaus gilippus,51743,Nymphalidae
32824155,2019-09-13,2264217,32.228454,-110.94892,Pima,Papilio polyxenes,58523,Papilionidae
32962008,2019-09-18,2109903,32.2547719026,-110.949353655,Pima,Papilio rumiko,509627,Papilionidae
32962048,2019-09-18,2275804,32.2547916667,-110.949355,Pima,Papilio rumiko,509627,Papilionidae
32962072,2019-09-18,2109833,32.2545354025,-110.9500434726,Pima,Papilio rumiko,509627,Papilionidae
32962233,2019-09-18,2275802,32.2547777202,-110.9493115165,Pima,Papilio rumiko,509627,Papilionidae
32962241,2019-09-18,2109825,32.2548266826,-110.9493106977,Pima,Papilio rumiko,509627,Papilionidae
32962274,2019-09-18,2275802,32.2547704242,-110.949334601,Pima,Papilio rumiko,509627,Papilionidae
33082875,2019-09-20,275891,32.2828190884,-111.0332514536,Pima,Vanessa cardui,48548,Nymphalidae
33154671,2019-09-21,2271658,32.248585889,-110.9086866304,Pima,Danaus gilippus,51743,Nymphalidae
33456222,2019-09-05,2031829,32.339440195,-110.9815906253,Pima,Battus philenor,49972,Papilionidae
33628306,2019-08-27,6971,32.2797166667,-111.0278716667,Pima,Hylephila phyleus,50340,Hesperiidae
33628344,2019-08-27,6971,32.288085,-111.03123,Pima,Danaus gilippus,51743,Nymphalidae
33628377,2019-08-27,6971,32.2892033333,-111.0344516667,Pima,Abaeis nicippe,81727,Pieridae
33628380,2019-08-27,6971,32.2892033333,-111.0344516667,Pima,Copaeodes aurantiaca,129415,Hesperiidae
33843315,2019-10-04,1217243,32.2175174905,-110.951604657,Pima,Colias eurytheme,58532,Pieridae
33865993,2019-09-28,2031829,32.340625,-110.981403,Pima,Danaus plexippus,48662,Nymphalidae
33892824,2019-01-14,1250933,32.3134033333,-111.010925,Pima,Vanessa cardui,48548,Nymphalidae
